master,pair,station,lagtime,coefficient,phase,ttmaster,ttpair,dt
434,527,NIL05,-0.106099482,0.657821141,P,3.69,3.82,0.13
434,527,NIL05,-0.123976229,0.418201791,S,2.35,2.31,-0.04
434,527,NIL03,0.007985373,0.774465984,P,2.03,2.08,0.05
434,527,NIL03,-0.046135069,0.614358333,S,2.19,2.32,0.13
434,527,NIL09,0.016038235,0.558365957,S,2.52,2.49,-0.03
434,527,NIL09,0.023904574,0.778118229,P,3.46,3.71,0.25
434,527,NIL08,-0.037665202,0.808580645,P,2.28,2.28,0
434,527,NIL08,0.014327431,0.491017224,S,2.24,2.35,0.11
434,527,NIL04,0.131044758,0.533360321,P,2.9,2.65,-0.25
434,527,NIL10,0.164169938,0.630314598,S,4.52,4.41,-0.11
434,527,NIL10,-0.007523182,0.635433257,P,2.79,2.78,-0.01
434,482,NIL06,-0.045672948,0.459301861,P,2.17,2.19,0.02
434,482,NIL09,0.036304309,0.73575651,P,3.69,3.82,0.13
434,482,NIL03,-0.169369061,0.538303544,S,2.35,2.31,-0.04
434,482,NIL03,-0.125918389,0.66458411,P,2.03,2.08,0.05
434,482,NIL08,0.11861221,0.554098929,S,2.19,2.32,0.13
434,482,NIL08,-0.022567979,0.882435921,P,2.52,2.49,-0.03
434,455,NIL06,0.000150847,0.825793013,P,2.17,2.19,0.02
434,455,NIL05,-0.091376827,0.519431156,S,3.69,3.82,0.13
434,455,NIL05,-0.114702591,0.437829614,P,2.35,2.31,-0.04
434,455,NIL03,-0.050071468,0.627818731,P,2.03,2.08,0.05
434,455,NIL03,0.062252614,0.538810537,S,2.19,2.32,0.13
434,455,NIL09,-0.001822566,0.855613766,P,2.52,2.49,-0.03
434,455,NIL04,-0.027271686,0.686046871,P,3.46,3.71,0.25
434,530,NIL06,-0.008331883,0.931549138,P,2.17,2.19,0.02
434,530,NIL03,-0.074857985,0.594593394,P,3.69,3.82,0.13
434,530,NIL03,0.001295792,0.610222934,S,2.35,2.31,-0.04
434,530,NIL09,0.044798202,0.688821868,P,2.03,2.08,0.05
434,530,NIL08,0.130378957,0.620590738,S,2.19,2.32,0.13
434,530,NIL08,-0.032822152,0.8488229,P,2.52,2.49,-0.03
434,530,NIL04,-0.036626656,0.648332576,P,3.46,3.71,0.25
434,439,NIL06,-0.000603254,0.919791688,P,2.17,2.19,0.02
434,439,NIL05,-0.00242151,0.571236081,P,3.69,3.82,0.13
434,439,NIL05,-0.101689515,0.555324225,S,2.35,2.31,-0.04
434,439,NIL09,-0.005872477,0.714971033,P,2.03,2.08,0.05
434,439,NIL09,0.001896738,0.461236565,S,2.19,2.32,0.13
434,439,NIL03,0.021259945,0.4127217,S,2.52,2.49,-0.03
434,439,NIL03,-0.059080635,0.839040999,P,3.46,3.71,0.25
434,439,NIL08,0.025826872,0.735464492,P,2.28,2.28,0
434,439,NIL08,0.05521526,0.730563881,S,2.24,2.35,0.11
434,439,NIL04,-0.008738434,0.737425058,P,2.9,2.65,-0.25
434,439,SIL02,0.055496826,0.813732084,S,4.52,4.41,-0.11
434,439,SIL02,0.012864419,0.601827161,P,2.79,2.78,-0.01
434,439,NIL10,0.00040574,0.487822481,P,3.05,3.17,0.12
434,480,NIL06,-0.005344168,0.818596993,P,2.17,2.19,0.02
434,480,NIL05,-0.150197931,0.501827883,S,3.69,3.82,0.13
434,480,NIL05,0.018856815,0.679537526,P,2.35,2.31,-0.04
434,480,NIL09,0.023489845,0.705706822,P,2.03,2.08,0.05
434,480,NIL03,-0.076894348,0.523426826,S,2.19,2.32,0.13
434,480,NIL03,-0.082328921,0.78919118,P,2.52,2.49,-0.03
434,480,NIL08,0.005500851,0.896550323,P,3.46,3.71,0.25
434,480,NIL08,-0.01362023,0.803762721,S,2.28,2.28,0
434,480,NIL04,0.002420882,0.617782179,P,2.24,2.35,0.11
434,480,SIL02,0.090900543,0.718066416,S,2.9,2.65,-0.25
434,480,SIL02,0.021045083,0.492948088,P,4.52,4.41,-0.11
434,480,NIL10,0.157333908,0.650419833,S,2.79,2.78,-0.01
434,480,NIL10,0.074875354,0.556617997,P,3.05,3.17,0.12
434,531,NIL06,-0.003537461,0.925272252,P,2.17,2.19,0.02
434,531,NIL03,0.043566953,0.420274228,P,3.69,3.82,0.13
434,531,NIL03,0.006376873,0.664379372,S,2.35,2.31,-0.04
434,531,NIL09,0.002941171,0.87089022,P,2.03,2.08,0.05
434,531,NIL09,0.051780277,0.601366297,S,2.19,2.32,0.13
434,531,NIL08,0.125854594,0.656037036,S,2.52,2.49,-0.03
434,531,NIL08,-0.037972666,0.784588918,P,3.46,3.71,0.25
434,531,NIL04,-0.031610057,0.695035121,P,2.28,2.28,0
434,531,NIL10,-0.115885275,0.52957129,S,2.24,2.35,0.11
434,531,NIL10,0.099423654,0.44186,P,2.9,2.65,-0.25
434,458,NIL06,-0.044795612,0.437410491,P,2.17,2.19,0.02
434,458,NIL09,-0.016787457,0.660411901,P,3.69,3.82,0.13
434,458,NIL03,-0.124278104,0.743733841,P,2.35,2.31,-0.04
434,458,NIL03,0.054792672,0.452167446,S,2.03,2.08,0.05
434,458,NIL08,-0.010529954,0.646364033,S,2.19,2.32,0.13
434,458,NIL08,-0.075230874,0.798115907,P,2.52,2.49,-0.03
434,458,NIL04,-0.137296777,0.508964786,P,3.46,3.71,0.25
434,481,NIL06,-0.050126283,0.553057734,P,2.17,2.19,0.02
434,481,NIL05,-0.111046534,0.492849087,P,3.69,3.82,0.13
434,481,NIL05,-0.143623792,0.240128415,S,2.35,2.31,-0.04
434,481,NIL09,0.028426089,0.701951953,P,2.03,2.08,0.05
434,481,NIL09,0.105312406,0.650321596,S,2.19,2.32,0.13
434,481,NIL03,-0.168956261,0.519305619,S,2.52,2.49,-0.03
434,481,NIL03,0.054660142,0.638882905,P,3.46,3.71,0.25
434,481,NIL08,-0.042669227,0.792175547,P,2.28,2.28,0
434,481,NIL08,0.128902545,0.546804719,S,2.24,2.35,0.11
434,481,NIL04,-0.038698447,0.582514381,P,2.9,2.65,-0.25
434,481,SIL02,0.038089783,0.576287622,P,4.52,4.41,-0.11
434,481,NIL10,0.008465978,0.615622691,S,2.79,2.78,-0.01
434,481,NIL10,-0.042018002,0.640107665,P,3.05,3.17,0.12
434,479,NIL06,-0.008098112,0.794404289,P,2.17,2.19,0.02
434,479,NIL09,-0.011355362,0.595685741,S,3.69,3.82,0.13
434,479,NIL09,0.033934798,0.696083482,P,2.35,2.31,-0.04
434,479,NIL08,0.006586292,0.896582007,P,2.03,2.08,0.05
434,479,NIL08,0.028291845,0.765879278,S,2.19,2.32,0.13
434,479,SIL02,-0.060047009,0.461807433,S,2.52,2.49,-0.03
434,479,SIL02,-0.175724249,0.430608472,P,3.46,3.71,0.25
434,479,NIL10,0.024293342,0.81877995,S,2.28,2.28,0
434,479,NIL10,-0.111047854,0.44117552,P,2.24,2.35,0.11
434,438,NIL06,-0.005489342,0.92778188,P,2.17,2.19,0.02
434,438,NIL05,0.019265101,0.644886785,P,3.69,3.82,0.13
434,438,NIL05,-0.145652577,0.485748362,S,2.35,2.31,-0.04
434,438,NIL09,0.195723052,0.360757668,S,2.03,2.08,0.05
434,438,NIL09,0.039466784,0.554635971,P,2.19,2.32,0.13
434,438,NIL03,-0.083724869,0.643497344,P,2.52,2.49,-0.03
434,438,NIL08,-0.03102213,0.801478562,S,3.46,3.71,0.25
434,438,NIL08,-0.032273228,0.855668147,P,2.28,2.28,0
434,438,NIL04,-0.092934504,0.684006452,P,2.24,2.35,0.11
434,438,NIL10,0.136580412,0.641986411,S,2.9,2.65,-0.25
434,438,NIL10,0.077885833,0.476020116,P,4.52,4.41,-0.11
435,527,NIL06,-0.068523583,0.484991341,S,2.17,2.19,0.02
435,527,NIL06,0.006293656,0.486519549,P,3.69,3.82,0.13
435,527,NIL07,-0.009831597,0.600581458,S,2.35,2.31,-0.04
435,527,NIL07,-0.038642153,0.781656099,P,2.03,2.08,0.05
435,527,NIL08,-0.021241082,0.617465555,S,2.19,2.32,0.13
435,527,NIL08,-0.020294083,0.833598898,P,2.52,2.49,-0.03
435,527,SIL03,-0.048291393,0.738846646,P,3.46,3.71,0.25
435,530,NIL06,0.164101477,0.461735359,S,2.17,2.19,0.02
435,530,NIL06,-0.00636553,0.914731094,P,3.69,3.82,0.13
435,530,NIL07,-0.107804579,0.649444451,P,2.35,2.31,-0.04
435,530,NIL07,0.080198739,0.667539719,S,2.03,2.08,0.05
435,530,NIL08,-0.054613496,0.43225312,S,2.19,2.32,0.13
435,530,NIL08,-0.016137512,0.880316172,P,2.52,2.49,-0.03
435,531,NIL06,0.068229265,0.405935863,S,2.17,2.19,0.02
435,531,NIL06,-0.001637235,0.911961116,P,3.69,3.82,0.13
435,531,NIL07,0.077907223,0.735292772,S,2.35,2.31,-0.04
435,531,NIL07,-0.069337146,0.615518055,P,2.03,2.08,0.05
435,531,NIL08,-0.059899721,0.414296596,S,2.19,2.32,0.13
435,531,NIL08,-0.021361604,0.829698399,P,2.52,2.49,-0.03
435,531,SIL03,-0.050283904,0.745818655,P,3.46,3.71,0.25
435,471,NIL06,-0.061830122,0.57456615,S,2.17,2.19,0.02
435,471,NIL06,-0.005905005,0.904333642,P,3.69,3.82,0.13
435,471,NIL07,0.052518237,0.774510025,P,2.35,2.31,-0.04
435,471,NIL07,0.089824506,0.755349355,S,2.03,2.08,0.05
435,471,SIL03,-0.005970904,0.713621945,P,2.19,2.32,0.13
435,471,SIL03,-0.044079328,0.639869789,S,2.52,2.49,-0.03
435,471,NIL08,-0.087971314,0.604366841,S,3.46,3.71,0.25
435,471,NIL08,-0.003460939,0.874545921,P,2.28,2.28,0
435,481,NIL06,-0.022345127,0.57524376,S,2.17,2.19,0.02
435,481,NIL06,-0.046663208,0.567649896,P,3.69,3.82,0.13
435,481,NIL07,-0.037778713,0.674698088,P,2.35,2.31,-0.04
435,481,NIL07,0.162144604,0.423857466,S,2.03,2.08,0.05
435,481,SIL03,0.004901493,0.653049739,P,2.19,2.32,0.13
435,481,NIL08,-0.059795581,0.462771391,S,2.52,2.49,-0.03
435,481,NIL08,-0.024227461,0.786139768,P,3.46,3.71,0.25
435,439,NIL06,-0.043432917,0.509939888,S,2.17,2.19,0.02
435,439,NIL06,0.001995563,0.909493972,P,3.69,3.82,0.13
435,439,NIL07,0.013505894,0.80545221,P,2.35,2.31,-0.04
435,439,NIL07,0.060981077,0.777434598,S,2.03,2.08,0.05
435,439,SIL03,-0.073951249,0.49437522,P,2.19,2.32,0.13
435,439,NIL08,-0.029950352,0.570043036,S,2.52,2.49,-0.03
435,439,NIL08,0.043091262,0.740469696,P,3.46,3.71,0.25
435,482,NIL06,-0.038759878,0.458277075,S,2.17,2.19,0.02
435,482,NIL06,-0.043025128,0.461139495,P,3.69,3.82,0.13
435,482,NIL07,-0.060089039,0.59402664,S,2.35,2.31,-0.04
435,482,NIL07,0.003243956,0.67002482,P,2.03,2.08,0.05
435,482,NIL08,-0.184866251,0.440034279,S,2.19,2.32,0.13
435,482,NIL08,-0.004571735,0.859947518,P,2.52,2.49,-0.03
435,482,SIL03,-0.06884656,0.4662979,P,3.46,3.71,0.25
435,476,NIL06,0.083050602,0.322024762,S,2.17,2.19,0.02
435,476,NIL06,0.005909278,0.909014996,P,3.69,3.82,0.13
435,476,NIL07,0.077394113,0.727197699,S,2.35,2.31,-0.04
435,476,NIL07,0.043418826,0.795973027,P,2.03,2.08,0.05
435,476,NIL08,-0.061549262,0.656183048,S,2.19,2.32,0.13
435,476,NIL08,0.004678302,0.880474149,P,2.52,2.49,-0.03
435,476,SIL03,0.010606995,0.731098298,P,3.46,3.71,0.25
435,474,NIL06,0.030181579,0.849996435,P,2.17,2.19,0.02
435,474,NIL07,0.109591479,0.783158784,S,3.69,3.82,0.13
435,474,NIL07,0.061196739,0.792976306,P,2.35,2.31,-0.04
435,474,NIL08,-0.147855218,0.44685099,S,2.03,2.08,0.05
435,474,NIL08,-0.026483115,0.77534736,P,2.19,2.32,0.13
435,474,SIL03,0.032773504,0.645440049,S,2.52,2.49,-0.03
435,474,SIL03,0.059939402,0.732753398,P,3.46,3.71,0.25
435,475,NIL06,-0.103061725,0.420653031,S,2.17,2.19,0.02
435,475,NIL06,0.006355618,0.955406938,P,3.69,3.82,0.13
435,475,NIL07,0.04964264,0.845936196,S,2.35,2.31,-0.04
435,475,NIL07,0.033444298,0.737928991,P,2.03,2.08,0.05
435,475,NIL08,-0.084750411,0.435585975,S,2.19,2.32,0.13
435,475,NIL08,0.005569859,0.945974761,P,2.52,2.49,-0.03
435,475,SIL03,0.023372653,0.571023295,P,3.46,3.71,0.25
435,542,NIL06,-0.118361729,0.460242037,S,2.17,2.19,0.02
435,542,NIL06,-0.049259887,0.524511099,P,3.69,3.82,0.13
435,542,NIL07,-0.087765155,0.483472561,P,2.35,2.31,-0.04
435,542,SIL03,-0.053169292,0.731215542,P,2.03,2.08,0.05
435,542,NIL08,-0.00566846,0.58346271,S,2.19,2.32,0.13
435,542,NIL08,-0.067343776,0.745645852,P,2.52,2.49,-0.03
435,438,NIL06,-0.065974205,0.396983648,S,2.17,2.19,0.02
435,438,NIL06,-0.00291692,0.911055389,P,3.69,3.82,0.13
435,438,NIL07,0.044381179,0.773960051,P,2.35,2.31,-0.04
435,438,NIL07,-0.044771021,0.67603917,S,2.03,2.08,0.05
435,438,NIL08,-0.116241116,0.533135974,S,2.19,2.32,0.13
435,438,NIL08,-0.014938301,0.896493308,P,2.52,2.49,-0.03
435,458,NIL06,-0.037016892,0.385719445,S,2.17,2.19,0.02
435,458,NIL06,-0.042228108,0.434225525,P,3.69,3.82,0.13
435,458,NIL07,0.065019455,0.664224491,P,2.35,2.31,-0.04
435,458,NIL07,0.080341053,0.716656791,S,2.03,2.08,0.05
435,458,NIL08,-0.049359143,0.513627913,S,2.19,2.32,0.13
435,458,NIL08,-0.058099681,0.827276971,P,2.52,2.49,-0.03
435,480,NIL06,-0.059213986,0.511052804,S,2.17,2.19,0.02
435,480,NIL06,-0.002543027,0.800501765,P,3.69,3.82,0.13
435,480,NIL07,-0.018099234,0.776989106,P,2.35,2.31,-0.04
435,480,NIL07,0.077759067,0.723192471,S,2.03,2.08,0.05
435,480,SIL03,0.101106832,0.703765357,P,2.19,2.32,0.13
435,480,NIL08,-0.194198131,0.382684634,S,2.52,2.49,-0.03
435,480,NIL08,0.022983678,0.894321278,P,3.46,3.71,0.25
436,437,SIL04,-0.096768074,0.525084118,P,2.17,2.19,0.02
436,437,SIL02,0.022149267,0.867506614,S,3.69,3.82,0.13
436,437,SIL02,-0.008326784,0.944234778,P,2.35,2.31,-0.04
436,437,SIL08,0.021217835,0.755165491,P,2.03,2.08,0.05
436,437,SIL08,0.08797657,0.674784533,S,2.19,2.32,0.13
436,437,NIL10,0.023924194,0.794989499,S,2.52,2.49,-0.03
436,437,NIL10,0.008205922,0.843905696,P,3.46,3.71,0.25
436,437,SIL05,-0.000761571,0.78782636,P,2.28,2.28,0
436,437,SIL05,0.003124793,0.941442923,S,2.24,2.35,0.11
436,437,SIL03,-0.0264741,0.756418733,P,2.9,2.65,-0.25
436,517,SIL04,0.023618109,0.343312105,P,2.17,2.19,0.02
436,517,SIL02,-0.00598529,0.83882603,S,3.69,3.82,0.13
436,517,SIL02,-0.01454198,0.66561664,P,2.35,2.31,-0.04
436,517,SIL08,0.013646645,0.729787143,P,2.03,2.08,0.05
436,517,NIL10,0.00681507,0.940428845,P,2.19,2.32,0.13
436,517,SIL05,-0.028439942,0.67997434,S,2.52,2.49,-0.03
436,517,SIL05,0.102491062,0.428455365,P,3.46,3.71,0.25
436,517,SIL07,-0.034178106,0.680447566,P,2.28,2.28,0
436,447,SIL01,0.068474556,0.315577664,P,2.17,2.19,0.02
436,447,SIL04,0.004238622,0.318653399,P,3.69,3.82,0.13
436,447,SIL08,0.163159426,0.603290802,P,2.35,2.31,-0.04
436,447,SIL02,-0.065986327,0.550197039,S,2.03,2.08,0.05
436,447,SIL02,-0.00037857,0.42849368,P,2.19,2.32,0.13
436,447,NIL10,0.007666263,0.853973787,P,2.52,2.49,-0.03
436,447,NIL10,0.023978927,0.711101084,S,3.46,3.71,0.25
436,447,SIL07,0.076683017,0.792365687,P,2.28,2.28,0
436,447,SIL05,0.166220675,0.486524941,P,2.24,2.35,0.11
436,447,SIL05,-0.019533915,0.494685278,S,2.9,2.65,-0.25
436,511,SIL01,0.013129975,0.331277137,P,2.17,2.19,0.02
436,511,SIL04,0.041833763,0.452677928,P,3.69,3.82,0.13
436,511,SIL08,0.131811534,0.524682975,P,2.35,2.31,-0.04
436,511,SIL02,0.059828023,0.807899032,P,2.03,2.08,0.05
436,511,NIL10,0.026023309,0.588378023,S,2.19,2.32,0.13
436,511,NIL10,-0.001961825,0.843112473,P,2.52,2.49,-0.03
436,511,SIL07,0.003401553,0.768678183,P,3.46,3.71,0.25
436,511,SIL05,0.011350867,0.736484784,P,2.28,2.28,0
436,511,SIL05,0.01604507,0.651747878,S,2.24,2.35,0.11
436,511,SIL03,0.123128662,0.803815506,P,2.9,2.65,-0.25
436,465,SIL01,0.032286204,0.575578074,P,2.17,2.19,0.02
436,465,SIL04,-0.134646743,0.414757475,P,3.69,3.82,0.13
436,465,SIL02,0.122656721,0.573048962,S,2.35,2.31,-0.04
436,465,SIL02,0.043868491,0.879480115,P,2.03,2.08,0.05
436,465,NIL10,1.93E-05,0.707045743,P,2.19,2.32,0.13
436,465,SIL08,0.027428754,0.603390343,P,2.52,2.49,-0.03
436,465,SIL03,0.162676538,0.541791964,P,3.46,3.71,0.25
436,465,SIL05,-0.018347816,0.692341757,P,2.28,2.28,0
436,465,SIL05,-0.058901626,0.449888447,S,2.24,2.35,0.11
436,465,SIL07,-0.039831763,0.692198259,P,2.9,2.65,-0.25
436,456,SIL01,0.016056212,0.392367413,P,2.17,2.19,0.02
436,456,SIL04,0.048009874,0.265431292,P,3.69,3.82,0.13
436,456,SIL08,0.061664209,0.653008394,P,2.35,2.31,-0.04
436,456,SIL02,-0.051460234,0.617875309,S,2.03,2.08,0.05
436,456,SIL02,0.042677795,0.915374168,P,2.19,2.32,0.13
436,456,NIL10,0.092938175,0.800185083,P,2.52,2.49,-0.03
436,456,NIL10,-0.075558781,0.46454895,S,3.46,3.71,0.25
436,456,SIL07,-0.024398534,0.700586007,P,2.28,2.28,0
436,456,SIL05,-0.051805734,0.504815408,S,2.24,2.35,0.11
436,456,SIL05,0.019103052,0.534835696,P,2.9,2.65,-0.25
436,456,SIL03,0.052233159,0.778123045,P,4.52,4.41,-0.11
436,532,SIL01,0.13473021,0.558318314,P,2.17,2.19,0.02
436,532,SIL04,-0.102725974,0.348217165,P,3.69,3.82,0.13
436,532,SIL08,0.151087196,0.482759845,P,2.35,2.31,-0.04
436,532,SIL02,0.037293879,0.600392984,S,2.03,2.08,0.05
436,532,SIL02,0.052834804,0.913595568,P,2.19,2.32,0.13
436,532,NIL10,0.003421292,0.934635142,P,2.52,2.49,-0.03
436,532,NIL10,0.090207592,0.520487396,S,3.46,3.71,0.25
436,532,SIL07,-0.063528001,0.454160056,P,2.28,2.28,0
436,532,SIL05,0.07458383,0.519198551,S,2.24,2.35,0.11
436,532,SIL05,0.066343395,0.571522579,P,2.9,2.65,-0.25
436,532,SIL03,0.005616368,0.66855044,P,4.52,4.41,-0.11
436,501,SIL01,0.00490712,0.520117243,P,2.17,2.19,0.02
436,501,SIL02,0.058216584,0.559083354,S,3.69,3.82,0.13
436,501,SIL02,0.04475107,0.64676727,P,2.35,2.31,-0.04
436,501,SIL04,-0.01059536,0.681701715,P,2.03,2.08,0.05
436,501,NIL10,0.020877759,0.446826986,P,2.19,2.32,0.13
436,501,NIL10,-0.086675135,0.704362815,S,2.52,2.49,-0.03
436,501,SIL08,0.048760867,0.558752585,P,3.46,3.71,0.25
436,473,SIL01,-0.140625928,0.525873961,P,2.17,2.19,0.02
436,473,SIL04,0.028310885,0.418249519,P,3.69,3.82,0.13
436,473,SIL08,-0.079249715,0.492007822,S,2.35,2.31,-0.04
436,473,SIL08,0.170031016,0.590696797,P,2.03,2.08,0.05
436,473,NIL10,0.087947488,0.70956919,P,2.19,2.32,0.13
436,473,NIL10,-0.070329804,0.543862413,S,2.52,2.49,-0.03
436,473,SIL02,0.029784566,0.604090394,S,3.46,3.71,0.25
436,473,SIL02,0.05905159,0.810132864,P,2.28,2.28,0
436,473,SIL07,0.14568359,0.577760833,P,2.24,2.35,0.11
436,473,SIL05,0.089449786,0.563170483,P,2.9,2.65,-0.25
436,510,SIL01,-0.05199737,0.468567817,P,2.17,2.19,0.02
436,510,SIL04,0.022964008,0.437278817,P,3.69,3.82,0.13
436,510,SIL08,0.042054812,0.576140625,P,2.35,2.31,-0.04
436,510,SIL02,0.043886226,0.686070018,P,2.03,2.08,0.05
436,510,NIL10,-0.054561288,0.481777145,S,2.19,2.32,0.13
436,510,NIL10,-0.003468948,0.7516448,P,2.52,2.49,-0.03
436,510,SIL07,0.059731742,0.699910327,P,3.46,3.71,0.25
436,510,SIL05,0.01211639,0.725303658,P,2.28,2.28,0
436,510,SIL05,0.009659231,0.713678901,S,2.24,2.35,0.11
436,510,SIL03,0.021425279,0.736599515,P,2.9,2.65,-0.25
436,464,SIL01,-0.067817327,0.539257807,P,2.17,2.19,0.02
436,464,SIL02,0.017001346,0.678799754,S,3.69,3.82,0.13
436,464,SIL02,0.048236599,0.749919709,P,2.35,2.31,-0.04
436,464,SIL04,-0.086849215,0.297393548,P,2.03,2.08,0.05
436,464,NIL10,0.109187097,0.70055388,P,2.19,2.32,0.13
436,464,NIL10,0.055350745,0.46979436,S,2.52,2.49,-0.03
436,464,SIL08,0.044207123,0.711341478,P,3.46,3.71,0.25
436,464,SIL03,0.172825714,0.521505034,P,2.28,2.28,0
436,464,SIL05,-0.011182155,0.542697008,S,2.24,2.35,0.11
436,464,SIL05,0.054560156,0.508535026,P,2.9,2.65,-0.25
436,464,SIL07,0.015229301,0.388495066,P,4.52,4.41,-0.11
436,503,SIL01,0.175042244,0.49226602,P,2.17,2.19,0.02
436,503,SIL02,0.038927016,0.788838628,P,3.69,3.82,0.13
436,503,SIL02,0.04189008,0.558110571,S,2.35,2.31,-0.04
436,503,SIL04,-0.008157757,0.624033743,P,2.03,2.08,0.05
436,503,NIL10,0.112612305,0.628002246,P,2.19,2.32,0.13
436,503,SIL08,0.126974123,0.744516064,S,2.52,2.49,-0.03
436,503,SIL08,0.042499942,0.634869211,P,3.46,3.71,0.25
436,503,SIL05,-0.032624465,0.553061254,S,2.28,2.28,0
436,503,SIL05,-0.005269312,0.759892549,P,2.24,2.35,0.11
436,446,SIL01,0.034716196,0.617449357,P,2.17,2.19,0.02
436,446,SIL08,0.147391762,0.542973409,S,3.69,3.82,0.13
436,446,SIL08,0.081949396,0.407514576,P,2.35,2.31,-0.04
436,446,SIL04,-0.011511529,0.31317778,P,2.03,2.08,0.05
436,446,NIL10,0.014253667,0.711015559,S,2.19,2.32,0.13
436,446,NIL10,-0.013378989,0.786896694,P,2.52,2.49,-0.03
436,446,SIL02,0.038050573,0.562627366,S,3.46,3.71,0.25
436,446,SIL02,0.101586302,0.499548082,P,2.28,2.28,0
436,446,SIL07,0.006484375,0.816946033,P,2.24,2.35,0.11
436,446,SIL05,-0.02827185,0.465296985,P,2.9,2.65,-0.25
436,446,SIL05,-0.015670582,0.655433824,S,4.52,4.41,-0.11
437,517,SIL04,0.08651614,0.282125551,P,2.17,2.19,0.02
437,517,SIL02,-0.005574516,0.662724471,P,3.69,3.82,0.13
437,517,SIL02,-0.028341299,0.866175518,S,2.35,2.31,-0.04
437,517,SIL08,-0.01107292,0.883284558,P,2.03,2.08,0.05
437,517,NIL10,-0.001732446,0.831865328,P,2.19,2.32,0.13
437,517,SIL05,-0.030925477,0.677147769,S,2.52,2.49,-0.03
437,517,SIL05,0.103662154,0.475239196,P,3.46,3.71,0.25
437,465,SIL02,0.053269872,0.8674633,P,2.17,2.19,0.02
437,465,SIL02,-0.056793713,0.696445933,S,3.69,3.82,0.13
437,465,SIL04,0.098249337,0.439611858,P,2.35,2.31,-0.04
437,465,NIL10,-0.009540263,0.59625389,P,2.03,2.08,0.05
437,465,SIL08,0.005188204,0.930057014,P,2.19,2.32,0.13
437,465,SIL03,0.10360498,0.579401747,P,2.52,2.49,-0.03
437,465,SIL05,-0.062778766,0.406089659,S,3.46,3.71,0.25
437,465,SIL05,-0.017369641,0.521008978,P,2.28,2.28,0
437,421,SIL04,0.047147125,0.642321819,P,2.17,2.19,0.02
437,421,SIL02,0.069895917,0.637002027,P,3.69,3.82,0.13
437,421,SIL02,-0.071528731,0.653524492,S,2.35,2.31,-0.04
437,421,NIL10,-0.058413383,0.375397487,S,2.03,2.08,0.05
437,421,NIL10,0.046050514,0.838404537,P,2.19,2.32,0.13
437,421,SIL08,0.035088366,0.360567511,P,2.52,2.49,-0.03
437,421,SIL03,0.015417831,0.497319904,P,3.46,3.71,0.25
437,421,SIL05,0.177410985,0.329786564,P,2.28,2.28,0
437,421,SIL05,0.014220907,0.692376294,S,2.24,2.35,0.11
437,447,SIL04,0.057684518,0.364884369,P,2.17,2.19,0.02
437,447,SIL08,0.146804948,0.593695353,P,3.69,3.82,0.13
437,447,SIL02,0.008870679,0.459172601,P,2.35,2.31,-0.04
437,447,SIL02,-0.089246059,0.616010373,S,2.03,2.08,0.05
437,447,NIL10,0.000161906,0.713521003,S,2.19,2.32,0.13
437,447,NIL10,-0.001131745,0.757934367,P,2.52,2.49,-0.03
437,447,SIL05,0.002444438,0.59972942,P,3.46,3.71,0.25
437,447,SIL05,-0.022794344,0.462102911,S,2.28,2.28,0
437,447,SIL03,0.107734757,0.738995967,P,2.24,2.35,0.11
437,511,SIL04,-0.068314884,0.495134314,P,2.17,2.19,0.02
437,511,SIL08,0.115920723,0.569643715,P,3.69,3.82,0.13
437,511,SIL02,0.068151416,0.805632414,P,2.35,2.31,-0.04
437,511,NIL10,0.002384,0.628054882,S,2.03,2.08,0.05
437,511,NIL10,-0.010738364,0.781892249,P,2.19,2.32,0.13
437,511,SIL05,0.012999419,0.650476692,S,2.52,2.49,-0.03
437,511,SIL05,0.011732868,0.55363355,P,3.46,3.71,0.25
437,511,SIL03,0.064318906,0.750676555,P,2.28,2.28,0
437,501,SIL02,0.036917314,0.766450707,S,2.17,2.19,0.02
437,501,SIL02,0.051689233,0.637734034,P,3.69,3.82,0.13
437,501,SIL04,-0.142974518,0.472963509,P,2.35,2.31,-0.04
437,501,NIL10,0.131299349,0.453982094,P,2.03,2.08,0.05
437,501,NIL10,-0.107211009,0.578962686,S,2.19,2.32,0.13
437,501,SIL08,0.024323533,0.838390608,P,2.52,2.49,-0.03
437,512,SIL04,-0.08495091,0.632394524,P,2.17,2.19,0.02
437,512,SIL08,0.005631384,0.607985447,P,3.69,3.82,0.13
437,512,SIL08,0.029032125,0.505582186,S,2.35,2.31,-0.04
437,512,NIL10,-0.000353903,0.758069228,P,2.03,2.08,0.05
437,512,NIL10,-0.140158343,0.514231508,S,2.19,2.32,0.13
437,512,SIL05,-0.009992386,0.709900436,S,2.52,2.49,-0.03
437,512,SIL05,-0.074846704,0.495283071,P,3.46,3.71,0.25
437,456,SIL04,-0.060469084,0.373687899,P,2.17,2.19,0.02
437,456,SIL08,0.041775182,0.825272379,P,3.69,3.82,0.13
437,456,SIL02,0.051654701,0.852997948,P,2.35,2.31,-0.04
437,456,SIL02,-0.076305363,0.616046101,S,2.03,2.08,0.05
437,456,NIL10,-0.100431519,0.422549076,S,2.19,2.32,0.13
437,456,NIL10,0.083229668,0.736076735,P,2.52,2.49,-0.03
437,456,SIL05,0.015568233,0.52370752,P,3.46,3.71,0.25
